business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
BfQ4W2cNB2ZSd7yaAhE_BA,PHS Pop Up Garden,1438 South St,Philadelphia,PA,19146,39.943584,-75.1669,4.5,186,0,"{'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'NoiseLevel': ""u'very_loud'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'GoodForKids': 'False', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'Smoking': ""u'no'"", 'CoatCheck': 'False', 'WiFi': ""u'no'"", 'HappyHour': 'True', 'BusinessAcceptsBitcoin': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': None, u'lot': False, u'validated': False}"", 'ByAppointmentOnly': 'False', 'GoodForDancing': 'False', 'Music': ""{u'dj': False, u'live': False, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': False, u'no_music': False}""}","Parks, Active Life, Beer Gardens, Mexican, Local Flavor, Restaurants, Nightlife, Bars, Beer, Wine & Spirits, Food","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-22:0'}"
_Q-LbdtbUdP7uQuQ5CNjgg,John Heinz National Wildlife Refuge at Tinicum,8601 Lindbergh Blvd,Philadelphia,PA,19153,39.8915607,-75.25734,4.5,84,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False', 'WiFi': ""u'no'"", 'BikeParking': 'True'}","Landmarks & Historical Buildings, Zoos, Hiking, Public Services & Government, Parks, Education, Active Life",
oDoXbLcvnu7qRqwmgI0_sA,Penn Park,,Philadelphia,PA,19104,39.950642,-75.18627,4.5,10,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Active Life, Parks",
F9tynmqLJmopf7AofTgLWw,Pleasant Hill Park,Linden Ave & Delaware Ave,Philadelphia,PA,19114,40.0425577,-74.9909737,4.5,15,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Parks, Active Life",
OmMzmi6Ny1sag3JlgBRcYw,Dilworth Park,1 S 15th St,Philadelphia,PA,19102,39.952505,-75.165131,4.5,60,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'False', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True'}","Parks, Shopping, Active Life, Shopping Centers","{'Monday': '6:0-1:0', 'Tuesday': '6:0-1:0', 'Wednesday': '6:0-1:0', 'Thursday': '6:0-1:0', 'Friday': '6:0-1:0', 'Saturday': '6:0-1:0', 'Sunday': '6:0-1:0'}"
bfv9lnhfwxSdJynls259Cg,Roberto Clemente Park & Playground,1800 Mt Vernon St,Philadelphia,PA,19130,39.965164,-75.1675341,4.5,11,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Active Life, Parks",
HSTjQ_z0-k_m8ZkbmWSBnQ,Rittenhouse Square District,210 W Rittenhouse Sq,Philadelphia,PA,19103,39.9494,-75.1721,4.5,10,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False'}","Active Life, Parks, Real Estate, Home Services, Apartments",
XhdTyY6JKMFj29PEJx-zfw,Clark Park,43RD And Baltimore,Philadelphia,PA,19104,39.9495541,-75.2092403,4.5,71,1,"{'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'False', 'DogsAllowed': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Local Flavor, Parks, Active Life",
XjT5SB3cAzPWKGdjf8MCyA,Race Street Pier,Race St & N Columbus Blvd,Philadelphia,PA,19106,39.9532324138,-75.1398003101,4.5,51,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True'}","Parks, Active Life","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}"
MtEpw40QBJYMkDTbBBv5Ag,Schuylkill Banks,"2501 Walnut St, Ste 206",Philadelphia,PA,19103,39.9521288,-75.1807123,4.5,51,1,"{'GoodForKids': 'True', 'DogsAllowed': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Boating, Parks, Active Life, Hotels & Travel, Tours",
L6TPO5xPUO_P_kO4_EN29w,Awbury Arboretum,1 Awbury Rd,Philadelphia,PA,19138,40.050556,-75.168113,4.5,20,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False', 'DogsAllowed': 'True', 'BikeParking': 'False'}","Active Life, Venues & Event Spaces, Event Planning & Services, Parks","{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
LklDTDwgJLbUjd67ZKsvCg,Rittenhouse Square Park,1800 Walnut St,Philadelphia,PA,19103,39.949479455,-75.1718883762,4.5,246,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'True'}","Active Life, Local Flavor, Parks",
kaTTFu29eFdLiie5-44yPA,Hawthorne Park,1200 Catherine St,Philadelphia,PA,19147,39.9406571912,-75.1628391445,4.5,5,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Parks, Active Life",
mdD_JS-xG5EX_QxVGD1dYw,Fairmount Park,4231 N Concourse Dr,Philadelphia,PA,19104,39.9987353985,-75.198543291,4.5,57,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Active Life, Local Flavor, Parks",
V7KWP_nQkpSxR3t7bEqrMw,Bartram's Garden,5400 Lindbergh Blvd,Philadelphia,PA,19143,39.9322659,-75.2121702,4.5,49,1,{'GoodForKids': 'True'},"Parks, Botanical Gardens, Landmarks & Historical Buildings, Arts & Entertainment, Active Life, Public Services & Government","{'Tuesday': '10:0-16:0', 'Wednesday': '10:0-16:0', 'Thursday': '10:0-16:0', 'Friday': '10:0-16:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}"
BrAHIFFybT7Cr7wF1gXd1Q,Julian Abele Park,22ND And Montrose,Philadelphia,PA,19146,39.9411619,-75.1794706,4.5,6,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Dog Parks, Parks, Active Life",
41Wm32-Aj7jdejK4QfUDDw,Schuylkill River Dog Run,2500 Spruce St,Philadelphia,PA,19103,39.9491012403,-75.1823992098,4.5,131,1,"{'GoodForKids': 'False', 'DogsAllowed': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Active Life, Parks, Dog Parks","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
xSBPlusiuuEQVcFOg9AMgw,Clark Park Dog Bowl,43rd & Chester,Philadelphia,PA,19143,39.9484061,-75.2090355,4.5,8,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Active Life, Pets, Parks, Dog Parks",
4hdSKMhViv3knwCF9auwYA,Washington Square Park,W Washington Sq,Philadelphia,PA,19106,39.947059,-75.152342,4.5,100,1,"{'GoodForKids': 'True', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Active Life, Parks",
rMWdWJHblLHt_BQ2kWj5Bg,Seger Dog Park,1001 Rodman St,Philadelphia,PA,19147,39.943364,-75.159817,4.5,52,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'BikeParking': 'True', 'DogsAllowed': 'True', 'WheelchairAccessible': 'False', 'ByAppointmentOnly': 'False'}","Active Life, Dog Parks, Parks","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
Fb6pH53eHaDI8bpjEFrSHg,John F. Collins Park,1707 Chestnut St,Philadelphia,PA,19103,39.9517692,-75.1690621,4.5,35,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'BikeParking': 'True'}","Parks, Active Life","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:30', 'Wednesday': '9:0-17:30', 'Thursday': '9:0-17:30', 'Friday': '9:0-17:30', 'Saturday': '10:45-11:0', 'Sunday': '12:0-17:0'}"
8F6URCmvOYbzX4ErKgmQ0w,Schuylkill River Park,300 S 25th St,Philadelphia,PA,19103,39.9488054891,-75.1817243795,4.5,34,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Parks, Amateur Sports Teams, Tennis, Active Life, Playgrounds",
0feKq4uYJXW8BbVn8u7pkg,Schuylkill River Trail,,Philadelphia,PA,19128,40.0532987,-75.2304038,4.5,20,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Landmarks & Historical Buildings, Public Services & Government, Active Life, Parks, Hiking",
JK5y33Om4fm9sZ0IEvmRlQ,Smith Memorial Playground & Playhouse,3500 Reservoir Dr,Philadelphia,PA,19121,39.981734,-75.195622,4.5,108,1,"{'GoodForKids': 'True', 'DogsAllowed': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Playgrounds, Active Life, Parks","{'Tuesday': '10:0-16:0', 'Wednesday': '10:0-16:0', 'Thursday': '10:0-16:0', 'Friday': '10:0-16:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}"
r7Qy5_hyaubznXyzDCR27w,Sister Cities Park,18th St & the Benjamin Franklin Pkwy,Philadelphia,PA,19103,39.9579448279,-75.1696747541,4.5,30,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Parks, Active Life","{'Monday': '6:0-1:0', 'Tuesday': '6:0-1:0', 'Wednesday': '6:0-1:0', 'Thursday': '6:0-1:0', 'Friday': '6:0-1:0', 'Saturday': '6:0-1:0', 'Sunday': '6:0-1:0'}"
Y0K_uIStPcNYGK0Mm9f4IQ,Cianfrani Park,8th & Fitzwater St,Philadelphia,PA,19176,39.9405637,-75.1558886,4.0,6,1,{'GoodForKids': 'True'},"Active Life, Parks",
s8fPo7SUAHCRal8uX9XLpQ,FDR Park,1500 Pattison Ave,Philadelphia,PA,19145,39.9055502,-75.1755824,4.0,40,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Parks, Active Life","{'Monday': '6:0-18:0', 'Tuesday': '6:0-18:0', 'Wednesday': '6:0-18:0', 'Thursday': '6:0-18:0', 'Friday': '6:0-18:0', 'Saturday': '6:0-18:0', 'Sunday': '6:0-18:0'}"
Fa2RIf4F94u_qWN6TTvrkw,Pretzel Park,4300 Silverwood St,Philadelphia,PA,19127,40.0255502,-75.2210708,4.0,19,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Active Life, Parks",
cOgVHdr35XM1ADcHYr3lPA,Christ Church Burial Ground,20 N American St,Philadelphia,PA,19106,39.9507644242,-75.1439327404,4.0,36,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'BikeParking': 'True'}","Religious Organizations, Parks, Churches, Active Life",
XwIN2RaaJEg8ztFWTAPqEQ,Jefferson Square Park,,Philadelphia,PA,19147,39.933608,-75.150175,4.0,5,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Parks, Active Life",
IXkVHVU9jY_VTwTTJ4ZlRw,Grays Ferry Crescent,,Philadelphia,PA,19146,39.9424082581,-75.2021455765,4.0,5,1,"{'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'True'}","Parks, Active Life, Fishing",
pxZAz8pv18wK_t-m8WpN0g,Spruce Street Harbor Park,121 N Columbus Blvd,Philadelphia,PA,19106,39.9445424967,-75.1414754636,4.0,385,1,"{'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Parks, Active Life","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-22:0'}"
LQIoQ4ZOXFg2iCb529b_Cg,Franklin Square,200 N 6th St,Philadelphia,PA,19106,39.9556999,-75.1501373,4.0,129,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Parks, Active Life","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}"
tN6Mhhr_sDyk_xawdxnUyQ,PHS Pop Up Garden - Viaduct Rail Park,Hamilton 10th St,Philadelphia,PA,19123,39.960184,-75.154843,4.0,14,0,"{'GoodForKids': 'False', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Local Services, Beer Gardens, Parks, Active Life, Nightlife, Community Service/Non-Profit","{'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '14:0-0:0', 'Saturday': '14:0-0:0', 'Sunday': '12:0-22:0'}"
XtQy3KXNigh0iGLh4Am3jA,Historic Rittenhouse Town,208 Lincoln Dr,Philadelphia,PA,19144,40.0296733,-75.1905835,4.0,5,1,{'GoodForKids': 'True'},"Hiking, Active Life, Local Flavor, Parks, Public Services & Government, Landmarks & Historical Buildings",
rabf02tlGDa8DcsYKal_kA,Penn's Landing,Blue Cross River Rin,Philadelphia,PA,19102,39.9479483,-75.1397376,4.0,7,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Active Life, Tours, Hotels & Travel, Parks",
aQZRMPH4ClppMCqfnshR9A,Cira Green,80 S 30th St,Philadelphia,PA,19104,39.9526731445,-75.183339,4.0,62,1,"{'DogsAllowed': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True'}","Parks, Active Life","{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-20:0'}"
3x2-MlaERcq43sLy_TSfwQ,Pennypack Park,8635 Pine Rd,Philadelphia,PA,19115,40.0897361,-75.0701876,4.0,28,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'DogsAllowed': 'True', 'GoodForKids': 'True'}","Parks, Active Life",
QbQxZ7t7bs64Lq05SLAmVg,Dickinson Square Park,1600 E Moyamensing Ave,Philadelphia,PA,19176,39.9277792193,-75.1515483856,4.0,13,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Active Life, Playgrounds, Parks",
WR6c5Gg3tNsmuXyFgngztg,The Oval,Eakins Oval,Philadelphia,PA,19130,39.9637657632,-75.1785304025,4.0,26,1,"{'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Parks, Active Life",
G7GgIvjuxAe13Y-6Y9acCg,Rail Park,1300 Noble St,Philadelphia,PA,19123,39.9600847879,-75.1601659879,4.0,23,1,"{'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Parks, Active Life","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}"
VqQ14m_lwQXK-7DjinuqUA,Malcolm X Park,51ST And Pine St,Philadelphia,PA,19143,39.9526395,-75.2254086876,4.0,5,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Active Life, Parks",
41jPz8H5tc8tjgxOF4NXDA,Penn's Landing Dog Park,1 N Delaware Ave,Philadelphia,PA,19106,39.949744,-75.139647,4.0,5,1,"{'GoodForKids': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Parks, Dog Parks, Active Life","{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}"
aef15zOlJL9po5fzaVekGA,The Towpath,Alongside the Manayunk Canal & the Schuylkill River,Philadelphia,PA,19127,40.0288905,-75.226028,4.0,8,1,{'GoodForKids': 'True'},"Hiking, Mountain Biking, Active Life, Parks",
xiypSwxmQJ8p7qnYuky6Cg,Markward Playground,400 S Taney St,Philadelphia,PA,19146,39.9488349281,-75.1819870528,4.0,7,1,{'GoodForKids': 'True'},"Active Life, Playgrounds, Parks",
FtyrXpqxGT0Py-940r1VRg,Blue Bell Park,842 Walnut Ln,Philadelphia,PA,19144,40.030109,-75.20231,4.0,6,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Hiking, Mountain Biking, Dog Parks, Active Life, Parks, Recreation Centers",
bN6cunaPCFpKwm8aj7a1Qg,Franklin Square Mini Golf,200 N 6th St,Philadelphia,PA,19106,39.9558477204,-75.1504862309,4.0,31,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'BikeParking': 'True'}","Kids Activities, Golf, Parks, Active Life, Mini Golf","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-17:0'}"
