business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
B_npHzpQX8Tq1AQWbOXAMQ,Chinatown,North 12th St,Philadelphia,PA,19107,39.9768041498,-75.1544603971,5.0,5,1,{'GoodForKids': 'True'},Local Flavor,
VajDn9MOuWbgQ0S95P4Aeg,Philadelphia Soft Pretzels Inc,4315 N 3rd St,Philadelphia,PA,19140,40.0166658,-75.1317594,5.0,6,1,"{'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False'}","Restaurants, Pretzels, American (New), Bakeries, Food, Local Flavor","{'Monday': '5:0-11:30', 'Tuesday': '5:0-11:30', 'Wednesday': '5:0-11:30', 'Thursday': '5:0-11:30', 'Friday': '5:0-11:30', 'Saturday': '6:0-10:0'}"
VCGltdbgns6ENjzHaE9_YA,Terry Cheese Steak,3601-3699 Spruce St,Philadelphia,PA,19104,39.9509405865,-75.1963127976,5.0,9,1,"{'BusinessAcceptsCreditCards': 'False', 'RestaurantsPriceRange2': '1', 'Caters': 'False'}","Food Trucks, Food, Local Flavor",
P6DuASe2aZmNSKm1MR9PEw,Bloktoberfest,17 Washington Ave,Philadelphia,PA,19146,39.9438564474,-75.1671774914,5.0,9,1,{'GoodForKids': 'True'},"Festivals, Local Flavor, Arts & Entertainment",
7mlVa9-CgYL_M6moJXLCfQ,Venturef0rth,"417 N 8th St, Ste 201",Philadelphia,PA,19123,39.9590819,-75.1515932,5.0,8,0,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Marketing, Event Planning & Services, Professional Services, Shared Office Spaces, Home Services, Real Estate, Local Flavor, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
453c3KX92g_bjn53a9OBqg,Phil's Firewood,,Philadelphia,PA,19125,39.9945360349,-75.1093615858,5.0,25,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Shopping, Home & Garden, Firewood, Home Services, Local Flavor","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}"
sqUDW90sVPyCjm-jImE36A,Art Star Craft Bazaar,Penn's Lndg,Philadelphia,PA,19106,39.9470214844,-75.1398925781,5.0,8,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Arts & Crafts, Shopping, Local Flavor",
9uHEhLKTVXATCt7JSvUsCg,John's Water Ice,701 Christian St,Philadelphia,PA,19147,39.9382846,-75.1548943,4.5,274,1,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'False', 'Caters': 'False', 'DogsAllowed': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsDelivery': 'False'}","Local Flavor, Ice Cream & Frozen Yogurt, Food",
LUXRw-mr9emGL2gw4otvVA,Benjamin Franklin Bridge,US 676,Philadelphia,PA,08102,39.9529445595,-75.1343607903,4.5,95,1,"{'GoodForKids': 'True', 'ByAppointmentOnly': 'False'}","Automotive, Local Flavor, Active Life, Landmarks & Historical Buildings, Public Services & Government",
jDSWTtmsrq5_0z_ZK4Au3Q,Yoga on the Pier,,Philadelphia,PA,19106,39.9493801,-75.145782,4.5,6,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'False', 'ByAppointmentOnly': 'False', 'GoodForKids': 'False', 'BikeParking': 'True'}","Fitness & Instruction, Yoga, Active Life, Local Flavor",
YAYIiWShAU4R9z-xNUqVig,Logan Circle,200 N 19th St,Philadelphia,PA,19103,39.9585853,-75.1706228,4.5,36,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Active Life, Local Flavor, Parks",
IH_ZeeTh13jQURbh31d1Kw,Bui's,38th St & Spruce St,Philadelphia,PA,19195,39.9512903,-75.1992768,4.5,104,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'BYOBCorkage': ""'yes_free'"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""'none'"", 'BusinessAcceptsCreditCards': 'False', 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}""}","Restaurants, Vietnamese, Sandwiches, Local Flavor, Food Stands","{'Monday': '7:0-14:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}"
ytJy61OJLhXsfTpVgnIgYw,Flourishing Gifts,1200 Spruce St,Philadelphia,PA,19107,39.9463002,-75.1612188,4.5,34,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'False', 'BikeParking': 'True', 'DogsAllowed': 'True', 'RestaurantsTakeOut': 'None', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'None'}","Home & Garden, Flowers & Gifts, Home Decor, Florists, Shopping, Local Flavor, Gift Shops, Event Planning & Services, Floral Designers","{'Tuesday': '10:0-16:0', 'Wednesday': '10:0-16:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-20:0'}"
Sv1MEZP-mMfp8SmE0hwYEA,Terakawa Ramen,204 N 9th St,Philadelphia,PA,19107,39.955402,-75.154484,4.5,1693,1,"{'HasTV': 'False', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'False', 'HappyHour': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'True'}","Japanese, Ramen, Ethnic Food, Restaurants, Local Flavor, Food, Specialty Food","{'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-22:0'}"
lUp0H2CfzxqWgho8SgdeOw,Swag Boutique,935 N 2nd St,Philadelphia,PA,19123,39.9650524,-75.140481,4.5,40,1,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}","Accessories, Personal Shopping, Home & Garden, Flowers & Gifts, Jewelry, Kitchen & Bath, Shopping, Fashion, Local Flavor, Arts & Crafts, Home Decor, Event Planning & Services, Cards & Stationery","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-18:0'}"
cSl9JEvF2LcE8HoyrjeH2g,Exclusive Vape Shop,732 South St,Philadelphia,PA,19147,39.9421634,-75.1550452,4.5,31,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Shopping, Local Flavor, Electronics, Vape Shops, Tobacco Shops","{'Monday': '12:0-19:0', 'Tuesday': '12:0-19:0', 'Wednesday': '12:0-19:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-19:0', 'Saturday': '12:0-19:0', 'Sunday': '12:0-19:0'}"
Bawf-t1gcb4TAxS4NRSqhg,Penn Treaty Park,1199 N Delaware Ave,Philadelphia,PA,19125,39.9661152871,-75.1282826402,4.5,50,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True'}","Parks, Lakes, Active Life, Local Flavor",
4mWzXhD8vo0bABVCGAhlqA,Philadelphia's Magic Gardens,1020 S St,Philadelphia,PA,19147,39.942712,-75.159313,4.5,593,1,"{'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'False', 'DogsAllowed': 'True', 'WiFi': ""u'no'"", 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsBitcoin': 'False'}","Community Service/Non-Profit, Arts & Entertainment, Local Services, Local Flavor, Art Galleries, Event Planning & Services, Venues & Event Spaces, Shopping","{'Monday': '0:0-0:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-17:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-18:0'}"
Mz5GkS4EPimKV3wOuwm1Ug,Singing Fountain,Passyunk Ave And 11th St,Philadelphia,PA,19147,39.93027,-75.1629972,4.5,19,1,{'GoodForKids': 'True'},Local Flavor,
KqUinf0QEeiZdxko2dFEsA,Shane Confectionery,110 Market St,Philadelphia,PA,19106,39.9495474,-75.1426984,4.5,169,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'DriveThru': 'False', 'NoiseLevel': ""u'quiet'""}","Coffee & Tea, Specialty Food, Desserts, Candy Stores, Food, Local Flavor, Chocolatiers & Shops","{'Monday': '12:0-19:0', 'Tuesday': '11:0-22:0', 'Wednesday': '12:0-19:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-19:0', 'Saturday': '12:0-19:0', 'Sunday': '12:0-19:0'}"
2OpdiV_aHk87jCBpY8P6lQ,Belmont Plateau,2000 Belmont Mansion Dr,Philadelphia,PA,19131,39.9903274662,-75.2126649307,4.5,14,1,{'GoodForKids': 'True'},Local Flavor,
WMVmyCFzxJQOTxPWwo2ukQ,Fabric Horse,1737 E Passyunk Ave,Philadelphia,PA,19148,39.9277746,-75.1657245,4.5,13,0,"{'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}","Local Flavor, Shopping, Accessories, Fashion",
o_Qn1BN-0BQjSo7PNPDCKw,PHS Pop Up Garden - East Passyunk,Wharton St and South 9th St,Philadelphia,PA,19147,39.9330522,-75.1591362,4.5,12,0,{'BusinessAcceptsCreditCards': 'True'},"Local Services, Community Service/Non-Profit, Beer Gardens, Food Stands, Local Flavor, Nightlife, Restaurants","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-0:0', 'Saturday': '14:0-0:0', 'Sunday': '12:0-22:0'}"
BfQ4W2cNB2ZSd7yaAhE_BA,PHS Pop Up Garden,1438 South St,Philadelphia,PA,19146,39.943584,-75.1669,4.5,186,0,"{'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'NoiseLevel': ""u'very_loud'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'GoodForKids': 'False', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'Smoking': ""u'no'"", 'CoatCheck': 'False', 'WiFi': ""u'no'"", 'HappyHour': 'True', 'BusinessAcceptsBitcoin': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': None, u'lot': False, u'validated': False}"", 'ByAppointmentOnly': 'False', 'GoodForDancing': 'False', 'Music': ""{u'dj': False, u'live': False, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': False, u'no_music': False}""}","Parks, Active Life, Beer Gardens, Mexican, Local Flavor, Restaurants, Nightlife, Bars, Beer, Wine & Spirits, Food","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-22:0'}"
Qm8pSLYuVS7eIyOx5YsWBw,Glory Beer Bar & Kitchen,126 Chestnut St,Philadelphia,PA,19106,39.9481792,-75.1435446,4.5,203,1,"{'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'CoatCheck': 'False', 'Caters': 'False', 'Corkage': 'False', 'RestaurantsTableService': 'True', 'WiFi': ""u'free'"", 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}"", 'HappyHour': 'True', 'Smoking': ""u'no'"", 'RestaurantsReservations': 'True', 'GoodForDancing': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'BYOB': 'False', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{u'breakfast': None, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': None, u'dessert': None}""}","American (New), Local Flavor, Bars, Restaurants, Gastropubs, Nightlife, Beer Bar, Sandwiches","{'Monday': '15:0-2:0', 'Tuesday': '16:0-2:0', 'Wednesday': '16:0-2:0', 'Thursday': '12:0-2:0', 'Friday': '12:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '12:0-2:0'}"
11RhBs31p7Hv6RAFXs8YaQ,Elites Go Free: Jurassic Quest,1101 Arch St,Philadelphia,PA,19107,39.9553197,-75.1600104,4.5,12,1,,"Local Flavor, Yelp Events",
AT-b59vVPAHdLhNzZfUw7Q,Wine School of Philadelphia,109 S 22nd St,Philadelphia,PA,19103,39.952073,-75.176908,4.5,72,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'False', 'RestaurantsTakeOut': 'False', 'ByAppointmentOnly': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsBitcoin': 'False', 'HappyHour': 'False', 'Caters': 'True', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'WheelchairAccessible': 'False'}","Specialty Schools, Event Planning & Services, Bars, Wineries, Nightlife, Adult Education, Party & Event Planning, Venues & Event Spaces, Tasting Classes, Cooking Schools, Arts & Entertainment, Wine Tasting Classes, Education, Wine Bars, Local Flavor, Food, Beer, Wine & Spirits","{'Monday': '0:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-21:30'}"
AGR4G6RCCjzmtVk0xjLTrg,76 Carriage Company,1350 Schuylkill Ave,Philadelphia,PA,19146,39.9375741,-75.2037673,4.5,20,1,{'BusinessAcceptsCreditCards': 'True'},"Tours, Hotels & Travel, Party Bus Rentals, Wedding Planning, Public Transportation, Transportation, Event Planning & Services, Local Flavor",
XJvOamdhTQI65jmzTfreDQ,Fante's Kitchen Shop,1006 S 9th St,Philadelphia,PA,19147,39.9373725,-75.1583456,4.5,173,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'False', 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True'}","Local Flavor, Kitchen & Bath, Shopping, Specialty Food, Food, Home & Garden, Kitchen Supplies, Appliances, Coffee & Tea","{'Monday': '0:0-0:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-14:0'}"
RfT7aELs78xk6GhXKhyGnQ,Green Farm,10690 Bustleton Ave,Philadelphia,PA,19116,40.109900911,-75.0252331048,4.5,5,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True'}","Farmers Market, Food, Local Flavor",
Avfv07Auf3pa6qIrpKtx-Q,Manayunk Arts Festival,4312 Main St,Philadelphia,PA,19127,40.0246303,-75.2225181,4.5,9,1,{'GoodForKids': 'True'},"Local Flavor, Arts & Entertainment, Festivals",
s-6xfRvPnqrcNH_g3JReNA,Lanci Bakery,1716 Jackson St,Philadelphia,PA,19145,39.923678,-75.1754654,4.5,8,0,{'RestaurantsPriceRange2': '3'},"Local Flavor, Bakeries, Shopping, Grocery, Food","{'Monday': '6:0-13:0', 'Tuesday': '6:0-19:0', 'Wednesday': '6:0-19:0', 'Thursday': '6:0-19:0', 'Friday': '6:0-19:0', 'Saturday': '6:0-19:0', 'Sunday': '6:0-13:0'}"
wk97-U9eVonoAyDyRQX3ig,Hats In the Belfry,1824 Chestnut St,Philadelphia,PA,19103,39.9515495,-75.1714749,4.5,38,0,"{'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Fashion, Shopping, Local Flavor, Hats","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '12:0-17:0'}"
F1Yu0QcZkNGIRsah3waamQ,The A-Space,4722 Baltimore Ave,Philadelphia,PA,19143,39.9483428,-75.2177204,4.5,6,1,"{'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'False', 'BikeParking': 'False'}","Art Galleries, Shopping, Local Flavor, Arts & Entertainment",
