business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
5nCptLGKDMqCYT52nqzpvQ,Bob's Bait & Tackle,4863 Ridge Ave,Philadelphia,PA,19129,40.0144308,-75.2044773,5.0,10,0,"{'GoodForKids': 'True', 'WheelchairAccessible': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False'}","Boating, Active Life, Fishing, Amusement Parks, Shopping, Hunting & Fishing Supplies, Sporting Goods","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '7:0-17:0', 'Sunday': '9:0-16:0'}"
IRGEHIPSekadwUGAmVA5sw,Be Well with Beth,"1901 S 9th St, Ste 508",Philadelphia,PA,19148,39.925192,-75.1600816,5.0,6,1,"{'WiFi': ""u'no'"", 'BikeParking': 'True', 'WheelchairAccessible': 'False', 'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True', 'ByAppointmentOnly': 'True'}","Health & Medical, Trainers, Nutritionists, Personal Shopping, Fitness & Instruction, Shopping, Active Life, Dietitians","{'Monday': '0:0-0:0', 'Tuesday': '9:15-12:0', 'Wednesday': '13:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}"
K_d3vDN8nZ9HX0z7d9eoGg,Gracie Academy Philadelphia,1231 Bainbridge St,Philadelphia,PA,19147,39.942684,-75.1629995,5.0,9,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Fitness & Instruction, Martial Arts, Brazilian Jiu-jitsu, Sports Clubs, Active Life","{'Monday': '18:0-20:30', 'Tuesday': '17:0-20:0', 'Wednesday': '18:0-20:30', 'Thursday': '17:0-20:0', 'Friday': '18:0-20:0', 'Saturday': '11:0-13:30', 'Sunday': '11:0-13:30'}"
4BHfe0N48rd8R5gMOI-4ig,"Charlie Seltzer, MD","1429 Walnut St, Ste 1101",Philadelphia,PA,19102,39.949742,-75.165436,5.0,7,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'True'}","Health & Medical, Trainers, Nutritionists, Naturopathic/Holistic, Active Life, Fitness & Instruction, Doctors, Weight Loss Centers","{'Monday': '9:0-17:30', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-17:30', 'Friday': '9:0-17:30'}"
_dDG2NGsUnMuxpx63O61RQ,Tufas Boulder Lounge,1614 N 5th St,Philadelphia,PA,19122,39.9758328,-75.1440398,5.0,24,1,"{'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}","Climbing, Gyms, Fitness & Instruction, Active Life, Rock Climbing","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-20:0'}"
U0oG8NI9Fz5YqpPf12fNpg,Mastah Tee Fitness & Dance,714 Reed St,Philadelphia,PA,19147,39.9313464,-75.1571495,5.0,6,1,"{'DogsAllowed': 'False', 'BikeParking': 'True', 'WheelchairAccessible': 'False', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Dance Studios, Active Life, Boot Camps, Fitness & Instruction, Gyms, Cardio Classes","{'Monday': '0:0-0:0', 'Tuesday': '18:30-19:15', 'Wednesday': '18:30-19:0', 'Thursday': '18:30-19:15', 'Saturday': '13:0-13:30', 'Sunday': '11:30-12:15'}"
nxV0qNngBHkOBm3rer9E-w,Orangetheory Fitness Northern Liberties,"1050 N Hancock St, Ste 58",Philadelphia,PA,19123,39.9665763827,-75.1393067129,5.0,31,1,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'GoodForKids': 'False'}","Boot Camps, Gyms, Trainers, Fitness & Instruction, Active Life","{'Monday': '0:0-0:0', 'Tuesday': '4:30-21:30', 'Wednesday': '4:30-21:30', 'Thursday': '5:0-13:0', 'Friday': '9:0-20:0', 'Saturday': '6:45-14:30', 'Sunday': '6:45-14:30'}"
79AQnzzVVx3B_FviRpTU7A,FightFit FightStrong,826 N Broad St,Philadelphia,PA,19130,39.9688479,-75.1603524,5.0,7,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Kickboxing, Fitness & Instruction, Active Life, Martial Arts","{'Monday': '6:30-19:30', 'Tuesday': '6:30-19:30', 'Wednesday': '6:30-19:30', 'Thursday': '6:30-19:30', 'Friday': '6:30-19:30', 'Saturday': '10:0-14:0', 'Sunday': '10:0-14:0'}"
yULamqA-RJxz3Z9niVaJ0Q,Philly Dance Fitness,"1301 Locust St, Fl 2",Philadelphia,PA,19107,39.948158,-75.162445,5.0,7,1,"{'GoodForKids': 'False', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'False'}","Fitness & Instruction, Dance Schools, Gyms, Specialty Schools, Dance Studios, Active Life, Education","{'Monday': '18:0-21:0', 'Tuesday': '17:30-20:30', 'Wednesday': '17:30-21:30', 'Thursday': '17:30-20:30', 'Friday': '17:30-20:30'}"
r1XZyqd0JU4GGJhBBGcG7A,barre3 Philadelphia - Rittenhouse Square,"1500 Sansom St, Fl 4",Philadelphia,PA,19102,39.95031,-75.16578,5.0,67,1,"{'BikeParking': 'True', 'DogsAllowed': 'False', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True'}","Active Life, Barre Classes, Pilates, Yoga, Fitness & Instruction","{'Monday': '6:0-20:0', 'Tuesday': '6:0-20:0', 'Wednesday': '6:0-20:0', 'Thursday': '6:0-20:0', 'Friday': '6:0-18:45', 'Saturday': '8:30-12:0', 'Sunday': '8:30-17:15'}"
0aTNHayaZKiD_4QNo4M9lA,CoreFitness,,Philadelphia,PA,19130,39.9647415434,-75.1809537905,5.0,11,1,"{'GoodForKids': 'False', 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Active Life, Trainers, Fitness & Instruction","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '6:0-22:0'}"
uPuHiKV7o-7izxLiFJIz2g,Nutmeg Cake Design,"The Bakeshop on Twentieth, 269 S 20th St",Philadelphia,PA,19103,39.9484101,-75.174133,5.0,10,0,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Food, Active Life, Desserts, Bakeries","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '7:0-18:0'}"
LZbPAYNpIUhcKHvNhoyT8A,Ballroom Philadelphia,1207 Gerritt St,Philadelphia,PA,19147,39.9321814,-75.1647396,5.0,28,1,"{'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Arts & Entertainment, Specialty Schools, Fitness & Instruction, Performing Arts, Education, Dance Studios, Active Life, Dance Schools","{'Tuesday': '16:0-21:0', 'Wednesday': '17:30-21:30', 'Thursday': '16:0-21:0', 'Friday': '17:30-21:30', 'Saturday': '10:0-12:0'}"
bLwWM6J-VjE8B6LPiOdf8A,Philly Tour Hub,7 N. Columbus Blvd,Philadelphia,PA,19106,39.951459,-75.140206,5.0,94,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'""}","Hotels & Travel, Local Flavor, Walking Tours, Active Life, Scavenger Hunts, Tours","{'Monday': '9:0-17:30', 'Tuesday': '9:0-17:30', 'Wednesday': '9:0-17:30', 'Thursday': '9:0-17:30', 'Friday': '9:0-17:30', 'Saturday': '9:0-17:30', 'Sunday': '9:0-17:30'}"
MipTUN8eKwxZR61bHLJ64Q,Hot Chocolate 15k and 5k,"Philadelphia Art Museum, Ste ps",Philadelphia,PA,19130,39.9661593,-75.1795271,5.0,35,1,"{'GoodForKids': 'True', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Active Life, Fashion, Shopping, Recreation Centers, Races & Competitions",
U3s0z5VAYvOlr4fCSipFpg,Cycle Brewerytown,2800 B W Girard Ave,Philadelphia,PA,19130,39.9741163,-75.1821029,5.0,12,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Gyms, Yoga, Active Life, Fitness & Instruction, Cycling Classes","{'Monday': '17:30-19:30', 'Tuesday': '17:30-19:30', 'Wednesday': '8:30-11:0', 'Thursday': '17:30-19:30', 'Friday': '17:30-19:30', 'Saturday': '9:0-11:0', 'Sunday': '9:0-11:0'}"
fJ5H1bY0I91C3XFpdqv8Tw,Fireside Camp Supply,,Philadelphia,PA,19019,40.12,-75.01,5.0,10,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}","Hiking, Active Life, Outdoor Gear, Hobby Shops, Sporting Goods, Shopping","{'Monday': '8:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '8:0-19:0'}"
z1Ak92zJkn0nHfsYh4e3mg,Mission Escape Games,"707 Chestnut St, Fl 2",Philadelphia,PA,19106,39.9497346,-75.1526048,5.0,27,0,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'ByAppointmentOnly': 'True'}","Escape Games, Active Life","{'Monday': '15:0-21:0', 'Tuesday': '15:0-21:0', 'Wednesday': '15:0-21:0', 'Thursday': '15:0-21:0', 'Friday': '12:0-22:30', 'Saturday': '10:30-22:30', 'Sunday': '10:30-21:0'}"
4Cqcgn7wL1lO08IKqnooAg,Yoga Brain East Falls,"3426 Conrad St, Ste C4",Philadelphia,PA,19129,40.0116849,-75.1893296,5.0,10,0,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Active Life, Fitness & Instruction, Yoga, Meditation Centers","{'Monday': '9:15-19:45', 'Tuesday': '16:15-20:45', 'Wednesday': '5:45-20:30', 'Thursday': '9:15-20:45', 'Friday': '5:45-13:15', 'Saturday': '7:45-11:0', 'Sunday': '9:15-18:30'}"
ETvzuRC9gRPHHSfu-6H9ew,SelfEmbodiment Fitness,1349 South St,Philadelphia,PA,19147,39.9436856,-75.164769,5.0,27,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True', 'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'BikeParking': 'True'}","Boot Camps, Fitness & Instruction, Gyms, Trainers, Gun/Rifle Ranges, Active Life","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
_tyK0c33YkbF7PBSeKkjaA,Tara Yoga,84 Bethlehem Pike,Philadelphia,PA,19118,40.0801196,-75.2076446,5.0,9,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'DogsAllowed': 'False', 'ByAppointmentOnly': 'False'}","Active Life, Yoga, Fitness & Instruction","{'Monday': '9:30-21:0', 'Tuesday': '9:30-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '9:30-21:0', 'Friday': '9:30-19:45', 'Saturday': '8:0-13:15', 'Sunday': '10:0-11:15'}"
EjuhuChTEGX1eT0t-8OUfg,James G. Kaskey Memorial Park,,Philadelphia,PA,19104,39.9583587,-75.1953934,5.0,11,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'BikeParking': 'True'}","Botanical Gardens, Arts & Entertainment, Parks, Active Life","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}"
9_5HYYGBF4O80G4cgEpXKQ,Five Iron Golf,2116 Chestnut St,Philadelphia,PA,19103,39.9523660761,-75.1766079291,5.0,9,1,"{'RestaurantsReservations': 'True', 'HasTV': 'True', 'WiFi': ""u'free'"", 'Corkage': 'False', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'False', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': True, u'lot': False, u'validated': False}"", 'Smoking': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'CoatCheck': 'False', 'BYOB': 'False', 'BikeParking': 'True', 'WheelchairAccessible': 'True'}","Bars, Golf, Venues & Event Spaces, Golf Lessons, Fitness & Instruction, Active Life, Nightlife, Sports Bars, Event Planning & Services, Team Building Activities","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '8:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '10:0-20:0', 'Sunday': '8:0-22:0'}"
WazsyeShjw8oAjqZlZ1bvQ,Barre Focus Fitness University City,"4145 Chestnut St, 2nd Fl",Philadelphia,PA,19104,39.9561181,-75.2061027,5.0,13,0,{'GoodForKids': 'False'},"Active Life, Barre Classes, Fitness & Instruction",
MJPfK_HJwMBEqGqkrNULWA,Urban Defense,930 N 8th St,Philadelphia,PA,19123,39.9692363,-75.1504719,5.0,5,1,{'GoodForKids': 'True'},"Martial Arts, Gyms, Trainers, Fitness & Instruction, Active Life","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
QC-Jvj74BAQFuGQ-Yomedw,Wake Up Yoga Rittenhouse,"2030 Sansom St, Fl 3",Philadelphia,PA,19103,39.951305,-75.1746805,5.0,11,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'DogsAllowed': 'False'}","Fitness & Instruction, Yoga, Active Life","{'Monday': '7:0-20:45', 'Tuesday': '6:0-19:15', 'Wednesday': '6:0-19:30', 'Thursday': '6:0-19:15', 'Friday': '9:30-19:15', 'Saturday': '8:0-11:30', 'Sunday': '10:0-19:15'}"
