business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
5dj-rJ_0gNqdhYL_MbXuXg,California Closets - Philadelphia,1931 Chestnut St,Philadelphia,PA,19103,39.9521293084,-75.1730516553,5.0,12,1,,"Home Organization, Home Services, Shopping, Home & Garden, Furniture Stores, Interior Design","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '12:0-16:0', 'Sunday': '12:0-16:0'}"
M2mkUv39B6E_1UOC24gPqw,Port Richmond Books,3037 Richmond St,Philadelphia,PA,19125,39.981066,-75.1044119,5.0,18,0,"{'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1'}","Books, Mags, Music & Video, Bookstores, Shopping","{'Tuesday': '12:0-17:0', 'Wednesday': '12:0-17:0', 'Thursday': '12:0-17:0', 'Friday': '12:0-17:0', 'Saturday': '12:0-17:0'}"
rNIb5eQtEHf8UvGCISvuYw,Instant Cash,6208 Ridge Ave,Philadelphia,PA,19128,40.0357184,-75.2177592,5.0,6,1,"{'RestaurantsPriceRange2': '4', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Banks & Credit Unions, Jewelry, Gold Buyers, Shopping, Pawn Shops, Financial Services","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-16:0'}"
iJfAoWtETn-F8WjC4g_hgw,Conversion,38 S 3rd St,Philadelphia,PA,19106,39.94915,-75.146097,5.0,5,0,"{'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '3', 'ByAppointmentOnly': 'False'}","Home & Garden, Gift Shops, Furniture Stores, Flowers & Gifts, Antiques, Shopping","{'Thursday': '12:0-16:0', 'Friday': '12:0-16:0', 'Saturday': '12:0-17:0', 'Sunday': '12:0-17:0'}"
bJazyxju69RqC35WSSY-_g,Solace Pharmacy and Wellness Shop,"1526 Ridge Ave, Fl 1",Philadelphia,PA,19130,39.9686232,-75.1629175,5.0,9,1,"{'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True', 'DogsAllowed': 'False', 'DriveThru': 'False', 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'False', 'WheelchairAccessible': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False}""}","Pet Services, Vitamins & Supplements, Shopping, Drugstores, Pets, Health & Medical, Pharmacy","{'Monday': '9:0-18:30', 'Tuesday': '9:0-18:30', 'Wednesday': '9:0-18:30', 'Thursday': '9:0-18:30', 'Friday': '10:0-18:30', 'Saturday': '10:0-15:0'}"
iBHCv93BnYdSR1gnmUjhpg,Good's Vintage,1022 S 9th St,Philadelphia,PA,19147,39.9369784,-75.1584413,5.0,11,1,"{'BikeParking': 'True', 'WheelchairAccessible': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '3', 'DogsAllowed': 'True'}","Antiques, Shopping, Fashion, Thrift Stores, Jewelry, Used, Vintage & Consignment","{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}"
XHG8JXyUm4MgmrZ4BhqNdw,Oliver's Antiques,2052 Fairmount Ave,Philadelphia,PA,19130,39.967118,-75.172029,5.0,5,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Shopping, Antiques",
0eJ6GTYQerMPEndBIQmXAQ,Full & Happy,N 15th St Fairmount Ave & Spring Garden St,Philadelphia,PA,19130,39.967102,-75.162135,5.0,8,1,{'BusinessAcceptsCreditCards': 'True'},"Specialty Schools, Event Planning & Services, Do-It-Yourself Food, Cooking Classes, Cooking Schools, Shopping, Personal Chefs, Professional Services, Food, Arts & Crafts, Education",
Dx3s4k3_a1XcM9k9Fvi8dA,City Engraving & Awards,1220 Walnut St,Philadelphia,PA,19107,39.94879,-75.1616189,5.0,12,0,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True'}","Professional Services, Screen Printing, Trophy Shops, Signmaking, Local Services, Shopping","{'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
atSO7SYsHhKVSML1g8wDjg,American Jewelry Co,132 S 8th St,Philadelphia,PA,19107,39.9485134,-75.1543329,5.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Jewelry, Florists, Flowers & Gifts, Shopping","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-15:0'}"
feycIWpE_lOM9iPu1FMmww,E.L.I.T.E. Control & Design,1634 N Randolph St,Philadelphia,PA,19122,39.976412,-75.14479,5.0,7,1,"{'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'False', 'WheelchairAccessible': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'True'}","Home Automation, Home Theatre Installation, Security Systems, Electronics, Home Services, Shopping","{'Monday': '8:0-14:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
WYulP4JpEVnFjhydDoxWjA,Mushmina,1540 S St,Philadelphia,PA,19146,39.9440040588,-75.1685256958,5.0,5,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Shopping, Accessories, Fashion",
WMjy9IgiiuxN1tenNvJ4ew,Papertini Floral & Event Design,16 N 3rd St,Philadelphia,PA,19106,39.950721,-75.1458136,5.0,19,1,"{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Florists, Shopping, Party & Event Planning, Flowers & Gifts, Event Planning & Services",
iQMGNjgTqZWhgDH_nGwKfQ,Nova Star Pharmacy,301 E Girard Ave,Philadelphia,PA,19125,39.96999,-75.131785,5.0,21,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Medical Supplies, Drugstores, Shopping","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-18:0', 'Sunday': '9:0-15:0'}"
0K66djyR4yvBG4mEW5y_xw,Home Spun Resale Boutique,1523 Fairmount Ave,Philadelphia,PA,19130,39.9673208,-75.1630885,5.0,9,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WheelchairAccessible': 'True'}","Local Services, Community Service/Non-Profit, Thrift Stores, Used, Vintage & Consignment, Shopping, Women's Clothing, Fashion","{'Monday': '11:0-18:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0'}"
cDPHu4gct96U0BHIdL4wiA,Philadelphia Photo Arts Center,"1400 N American St, Ste 103",Philadelphia,PA,19122,39.973259,-75.140398,5.0,7,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Local Services, Specialty Schools, Education, Shopping, Photography Classes, Special Education, Summer Camps, Community Service/Non-Profit, Art Galleries, Active Life, Arts & Entertainment, Printing Services","{'Monday': '0:0-0:0', 'Wednesday': '12:0-18:0', 'Thursday': '12:0-18:0', 'Friday': '12:0-17:0', 'Saturday': '12:0-17:0'}"
WneyRrLCxcbYn3qo7p58-g,DXL,"2329 Cottman Ave, Space 51",Philadelphia,PA,19149,40.048327,-75.057473,5.0,8,1,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'WheelchairAccessible': 'True', 'WiFi': ""u'no'""}","Shoe Stores, Men's Clothing, Fashion, Shopping, Accessories, Department Stores","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '12:0-18:0'}"
ohQQaiHge3vZWO_l5OlEnw,Nicole Miller Manayunk,4249 Main St,Philadelphia,PA,19127,40.024861,-75.221516,5.0,10,1,"{'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'BikeParking': 'True'}","Fashion, Formal Wear, Shopping, Women's Clothing, Accessories, Bridal","{'Monday': '0:0-0:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '12:0-17:0'}"
EM09kU9ZTWN5YyWh1rh_-w,Momo's Tree House,205 Arch St,Philadelphia,PA,19106,39.9521112,-75.1435473,5.0,21,0,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'False', 'DogsAllowed': 'True'}","Toy Stores, Shopping","{'Monday': '0:0-0:0', 'Tuesday': '11:0-15:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Sunday': '10:0-17:0'}"
QISg9_me-kDqfneokdNM6Q,Bahdeebahdu,1522 N American St,Philadelphia,PA,19122,39.9744644,-75.1402408,5.0,5,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Venues & Event Spaces, Home Decor, Lighting Fixtures & Equipment, Event Planning & Services, Art Galleries, Home & Garden, Home Services, Interior Design, Arts & Entertainment, Shopping","{'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '11:0-16:0'}"
4mR4qVugMha2GPGnT2lUDQ,X the Salon,"822A S 4th St, Unit A",Philadelphia,PA,19147,39.9376679,-75.1502215,5.0,8,0,"{'HairSpecializesIn': 'None', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'True'}","Hair Salons, Cosmetics & Beauty Supply, Beauty & Spas, Shopping","{'Wednesday': '11:30-18:30', 'Friday': '11:30-18:30', 'Saturday': '10:30-17:30'}"
sXSGezktRDQpR6BvM1LseA,Bus Stop,727 S 4th St,Philadelphia,PA,19147,39.9396623,-75.149456,5.0,26,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Fashion, Shopping, Shoe Stores","{'Monday': '11:0-18:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-18:0', 'Sunday': '12:0-17:0'}"
6LHm5237s7sDCtoFncODLA,Let's Cultivate Food,4658 Umbria St,Philadelphia,PA,19127,40.0307476,-75.2304722,5.0,37,1,"{'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'True'}","Food, Event Planning & Services, Arts & Crafts, Food Delivery Services, Cooking Classes, Team Building Activities, Cooking Schools, Special Education, Caterers, Specialty Schools, Education, Shopping, Personal Chefs","{'Monday': '0:0-0:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}"
W-sA8QCwkbkHnFJG1D5IGw,The American Swedish Historical Museum,1900 Pattison Ave,Philadelphia,PA,19145,39.9059506526,-75.1810532598,5.0,11,1,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Art Galleries, Shopping, Museums, Arts & Entertainment","{'Tuesday': '10:0-16:0', 'Wednesday': '10:0-16:0', 'Thursday': '10:0-16:0', 'Friday': '10:0-16:0', 'Saturday': '12:0-16:0'}"
JHmif2Bu9nmRY_-wBptbXg,Michele Wilderman Freelance Hair and Makeup Artist,,Philadelphia,PA,19019,40.1197128,-75.0097103,5.0,9,1,"{'BikeParking': 'False', 'BusinessAcceptsBitcoin': 'False', 'HairSpecializesIn': ""{'straightperms': False, 'coloring': True, 'extensions': False, 'africanamerican': False, 'curly': False, 'kids': False, 'perms': False, 'asian': False}"", 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'False', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Makeup Artists, Beauty & Spas, Hair Salons, Hair Stylists, Shopping, Cosmetics & Beauty Supply","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
LDeHaPK7ShIvMD2zrwH8xQ,Atlas Hair Company,", 117 S 13th St",Philadelphia,PA,19107,39.9499452,-75.1616967,5.0,67,0,"{'GoodForKids': 'False', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}"", 'DogsAllowed': 'True', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'False', 'RestaurantsPriceRange2': '2', 'HairSpecializesIn': ""{'straightperms': False, 'coloring': True, 'extensions': False, 'africanamerican': True, 'curly': True, 'kids': False, 'perms': False, 'asian': True}""}","Hair Salons, Men's Hair Salons, Bridal, Hair Stylists, Shopping, Beauty & Spas, Barbers, Hair Extensions","{'Monday': '0:0-0:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-20:30', 'Thursday': '11:0-20:0', 'Friday': '12:0-17:0', 'Saturday': '12:0-17:0', 'Sunday': '12:0-17:0'}"
r1JBMs5FJlM4AgDvgx08NA,Colonial Wallcoverings,707 E Passyunk Ave,Philadelphia,PA,19147,39.9404237,-75.1507871,5.0,6,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'False'}","Home & Garden, Home Decor, Shopping","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '9:0-16:0'}"
CSCm7XPkoz72Ovfa0ugu7Q,Maplewood Nutrition & Dietary Food Shop,51 Maplewood Ave,Philadelphia,PA,19144,40.0334158,-75.1754611,5.0,6,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'False'}","Food, Cosmetics & Beauty Supply, Specialty Food, Shopping, Health Markets, Beauty & Spas, Restaurants, Vegetarian","{'Monday': '9:0-17:30', 'Tuesday': '9:0-17:30', 'Wednesday': '9:0-17:30', 'Thursday': '9:0-17:30', 'Friday': '9:0-17:30', 'Saturday': '9:0-17:0'}"
QcThABvkyLHpkOZG3aLGjQ,Kater Street Bicycle,609 S 16th St,Philadelphia,PA,19146,39.9436503,-75.1686242,5.0,57,0,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Local Services, Shopping, Sporting Goods, Bike Repair/Maintenance, Bikes","{'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-17:0', 'Saturday': '11:0-17:0'}"
lFTfSKKwouxn05_F4PGGsg,Kusturiss Jewelers,727 Sansom St,Philadelphia,PA,19106,39.9489227,-75.1535576,5.0,9,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Shopping, Jewelry",
TQw_QdeGmMwETEflebKB-g,Frame Works Studio & Gallery,2103 Walnut St,Philadelphia,PA,19103,39.9509604,-75.1760483,5.0,13,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'ByAppointmentOnly': 'False'}","Arts & Crafts, Framing, Arts & Entertainment, Shopping, Art Galleries","{'Monday': '11:0-17:30', 'Tuesday': '11:0-17:30', 'Wednesday': '11:0-17:30', 'Thursday': '11:0-17:30', 'Friday': '11:0-17:30', 'Saturday': '11:0-18:0'}"
wUridsxK5ilsd8cJ2lIFQQ,Fishtown Jewelers,1617 Frankford Ave,Philadelphia,PA,19125,39.9744192,-75.133012,5.0,39,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'DogsAllowed': 'True'}","Jewelry Repair, Local Services, Watch Repair, Shopping, Jewelry",
5nCptLGKDMqCYT52nqzpvQ,Bob's Bait & Tackle,4863 Ridge Ave,Philadelphia,PA,19129,40.0144308,-75.2044773,5.0,10,0,"{'GoodForKids': 'True', 'WheelchairAccessible': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False'}","Boating, Active Life, Fishing, Amusement Parks, Shopping, Hunting & Fishing Supplies, Sporting Goods","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '7:0-17:0', 'Sunday': '9:0-16:0'}"
