business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
JwoRvWmsHIw1FLpJ1ZnwRw,Painting with a Twist,9475 Roosevelt Blvd,Philadelphia,PA,19114,40.078989,-75.028179,5.0,9,1,,"Paint & Sip, Art Classes, Education, Arts & Entertainment","{'Tuesday': '12:0-18:0', 'Wednesday': '12:0-18:0', 'Thursday': '12:0-18:0', 'Friday': '12:0-18:0'}"
EuYdJeX1EPC3TH_D8FJPKA,Art Sanctuary,628 S 16th St,Philadelphia,PA,19146,39.9433,-75.1691533,5.0,7,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False'}","Venues & Event Spaces, Art Galleries, Event Planning & Services, Shopping, Arts & Entertainment","{'Monday': '18:0-23:30', 'Tuesday': '18:0-23:30', 'Wednesday': '18:0-23:30', 'Thursday': '9:0-23:30', 'Friday': '18:0-23:30', 'Saturday': '9:0-23:30', 'Sunday': '9:0-23:30'}"
LZbPAYNpIUhcKHvNhoyT8A,Ballroom Philadelphia,1207 Gerritt St,Philadelphia,PA,19147,39.9321814,-75.1647396,5.0,28,1,"{'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Arts & Entertainment, Specialty Schools, Fitness & Instruction, Performing Arts, Education, Dance Studios, Active Life, Dance Schools","{'Tuesday': '16:0-21:0', 'Wednesday': '17:30-21:30', 'Thursday': '16:0-21:0', 'Friday': '17:30-21:30', 'Saturday': '10:0-12:0'}"
EjuhuChTEGX1eT0t-8OUfg,James G. Kaskey Memorial Park,,Philadelphia,PA,19104,39.9583587,-75.1953934,5.0,11,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'BikeParking': 'True'}","Botanical Gardens, Arts & Entertainment, Parks, Active Life","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}"
LcdeqN0u-OCql6wiNUktqQ,Philadelphia Argentine Tango School,2030 Frankford Ave,Philadelphia,PA,19125,39.979408,-75.1299787,5.0,5,1,,"Arts & Entertainment, Specialty Schools, Dance Schools, Education","{'Monday': '13:0-22:0', 'Tuesday': '13:0-19:0', 'Wednesday': '13:0-0:0', 'Thursday': '13:0-22:30', 'Friday': '13:0-23:0', 'Saturday': '13:0-3:0', 'Sunday': '15:0-0:0'}"
aVol4p_C56cyClE5rc274Q,Sota Spirit Of The Artist,1022 Pine St,Philadelphia,PA,19107,39.9447526,-75.1591111,5.0,24,0,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'BikeParking': 'True'}","Arts & Entertainment, Shopping, Arts & Crafts, Home Decor, Art Galleries, Home & Garden","{'Tuesday': '10:30-18:30', 'Wednesday': '10:30-18:30', 'Thursday': '10:30-18:30', 'Friday': '10:30-18:30', 'Saturday': '10:30-18:30', 'Sunday': '11:0-17:0'}"
mJBYeLEvrIkSYP37tLvmMA,The Art Shop,8232 Germantown Ave,Philadelphia,PA,19118,40.074002,-75.203571,5.0,13,0,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True'}","Shopping, Art Galleries, Hair Salons, Arts & Entertainment, Men's Hair Salons, Beauty & Spas","{'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}"
ZcR-DlAbLmM5WQkNTOi0nA,Lest We Forget Slavery Museum,5501 Germantown Ave,Philadelphia,PA,19144,39.9886324,-75.0906987,5.0,5,1,{'GoodForKids': 'True'},"Active Life, Museums, Amusement Parks, Arts & Entertainment","{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '12:0-17:0'}"
gsiurmoX2jYAFzw27NGddg,Estilo Dance Studio,2036 Frankford Ave,Philadelphia,PA,19124,39.9795583,-75.1298171,5.0,10,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Dance Schools, Arts & Entertainment, Education, Performing Arts, Fitness & Instruction, Active Life, Specialty Schools, Dance Studios","{'Monday': '18:0-21:0', 'Tuesday': '18:30-22:30', 'Wednesday': '6:0-21:30', 'Thursday': '18:30-21:30', 'Saturday': '10:30-16:30', 'Sunday': '11:0-12:0'}"
XQxaNufoSOaxuLMVgx9ieA,The Legendary Blue Horizon,1314 N Broad St,Philadelphia,PA,19121,39.9737989,-75.1591699,5.0,5,0,{'GoodForKids': 'True'},"Event Planning & Services, Venues & Event Spaces, Arts & Entertainment, Stadiums & Arenas, Active Life, Amateur Sports Teams",
uX2TOURTQP1RshDcGyiIPA,A Love Letter for You,Market St,Philadelphia,PA,19139,39.9606855,-75.2308108,5.0,27,1,{'GoodForKids': 'True'},"Art Galleries, Shopping, Arts & Entertainment, Local Flavor, Public Art",
tEUKyuUQ7a5HujyXri8Nkg,Swiftlessons,,Philadelphia,PA,19019,40.12,-75.01,5.0,6,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False'}","Arts & Entertainment, Shopping, Performing Arts, Adult Education, Recording & Rehearsal Studios, Musical Instruments & Teachers, Local Services, Education","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Sunday': '8:0-17:0'}"
DRrbFtfJLyl7d3r6_MaMZg,Absolute Pop,137 S 13th St,Philadelphia,PA,19107,39.9494082,-75.1618172,5.0,6,0,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Art Galleries, Arts & Entertainment, Shopping",
XAKR9lNtApEN3hVS8fsM_g,The Print Center,1614 Latimer St,Philadelphia,PA,19103,39.9481309,-75.1685605,5.0,6,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'ByAppointmentOnly': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsBitcoin': 'False'}","Shopping, Art Galleries, Arts & Entertainment","{'Monday': '0:0-0:0', 'Tuesday': '11:0-18:0'}"
cCaIq-cO8tXct1alFkq6hQ,Olga S Pérez,1700 Market St,Philadelphia,PA,19103,39.950165,-75.16919,5.0,6,1,"{'ByAppointmentOnly': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Supernatural Readings, Professional Services, Life Coach, Health & Medical, Local Flavor, Arts & Entertainment, Counseling & Mental Health","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0'}"
mPofJfeG_2GtKdHONWzKag,Photography Tours of Philadelphia,226 W Rittenhouse Sq,Philadelphia,PA,19103,39.9490487,-75.1736448,5.0,10,1,"{'WiFi': ""u'no'""}","Arts & Entertainment, Travel Services, Hotels & Travel, Tours","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
TBIDOS819Roo6uaTb24rKg,The Philadelphia Dance Academy,"219 Cuthbert St, Fl 3, The Creative Arts Building",Philadelphia,PA,19106,39.951301,-75.144362,5.0,9,1,{'GoodForKids': 'True'},"Fitness & Instruction, Pilates, Dance Schools, Active Life, Arts & Entertainment, Performing Arts, Specialty Schools, Education","{'Monday': '13:0-20:30', 'Tuesday': '10:30-20:30', 'Wednesday': '15:0-20:30', 'Thursday': '9:30-20:30', 'Friday': '15:0-20:30', 'Saturday': '9:0-14:0', 'Sunday': '9:30-14:30'}"
0TAkS6vEkkHI8lrF-GBR3w,Old Academy Players,3540-44 Indian Queen Ln,Philadelphia,PA,19129,40.0099316,-75.1895846,5.0,5,1,{'GoodForKids': 'True'},"Performing Arts, Arts & Entertainment, Cinema",
kBy6spzfroIe5Ph6lO6b7w,Conjure Wellness,2234 N 5th St,Philadelphia,PA,19133,39.9853189,-75.141941,5.0,7,0,"{'ByAppointmentOnly': 'True', 'DogsAllowed': 'False', 'AcceptsInsurance': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Arts & Entertainment, Reiki, Psychics, Supernatural Readings, Naturopathic/Holistic, Doctors, Health & Medical","{'Monday': '0:0-0:0', 'Tuesday': '9:0-15:0', 'Wednesday': '9:0-15:0', 'Thursday': '9:0-15:0', 'Friday': '9:0-15:0', 'Saturday': '10:0-14:0'}"
LI-aq2-ArBhzFo6UejgOHw,John Nicholas Peters,252 Kalos St,Philadelphia,PA,19128,40.0190194,-75.2063857,5.0,8,1,"{'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'BikeParking': 'True'}","Performing Arts, Shopping, Musical Instruments & Teachers, Education, Specialty Schools, Arts & Entertainment","{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '10:0-14:0'}"
wxhQRBdPwthi4ZiazMXEwg,Metal Menagerie,,Philadelphia,PA,19106,39.9493801,-75.145782,5.0,5,1,,"Art Galleries, Shopping, Arts & Entertainment",
pS2qdeEPrKHWzDHu1tNdEQ,Room Escape Adventures,"3502 Scotts Ln, Bldg 18",Philadelphia,PA,19129,40.0078334,-75.1860604,5.0,36,0,"{'GoodForKids': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'False', 'DogsAllowed': 'False'}","Performing Arts, Escape Games, Active Life, Challenge Courses, Arts & Entertainment","{'Monday': '16:30-18:30', 'Wednesday': '18:30-20:30', 'Thursday': '18:30-20:30', 'Friday': '18:30-20:30', 'Saturday': '16:30-18:30', 'Sunday': '12:30-14:30'}"
95zCLYe9zas0wJpBHZfpcA,Wagner Free Institute of Science,1700 W Montgomery Ave,Philadelphia,PA,19121,39.980651,-75.16287,5.0,20,1,{'GoodForKids': 'True'},"Education, Museums, Arts & Entertainment, Public Services & Government, Landmarks & Historical Buildings, Local Flavor","{'Monday': '0:0-0:0', 'Tuesday': '9:30-16:30', 'Wednesday': '9:30-16:30', 'Thursday': '9:30-16:30', 'Friday': '9:30-16:30'}"
38nh08XWZYTHo7tb02Pdkw,Philly Official Guide,229 Arch St,Philadelphia,PA,19146,39.9367535,-75.1647938,5.0,5,1,{'GoodForKids': 'True'},"Arts & Entertainment, Tours, Hotels & Travel",{'Saturday': '10:0-12:0'}
mgdXl0-Gl6rbcW5M0sqRpA,HOWL Awareness Center,6901 Castor Ave,Philadelphia,PA,19149,40.0456203,-75.0710784,5.0,7,1,"{'WheelchairAccessible': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'AcceptsInsurance': 'False', 'BikeParking': 'True'}","Hobby Shops, Meditation Centers, Supernatural Readings, Traditional Chinese Medicine, Reiki, Active Life, Arts & Entertainment, Fitness & Instruction, Psychics, Spiritual Shop, Health & Medical, Naturopathic/Holistic, Shopping, Doctors","{'Monday': '15:0-19:0', 'Tuesday': '15:0-19:0', 'Wednesday': '15:0-19:0', 'Thursday': '15:0-19:0'}"
mkVVsdk89hlrMk_R0pA3Gw,Vision Graphics,221 Chestnut St,Philadelphia,PA,19106,39.9486651,-75.1449919,5.0,29,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'True', 'BikeParking': 'False', 'WheelchairAccessible': 'True'}","Photography Stores & Services, Printing Services, Arts & Entertainment, Local Services, Arts & Crafts, Shopping, Framing, Art Galleries","{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '8:0-15:30', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}"
KCCF-VmT65o9cVTsuwwk2A,Symmetry Dance Wellness,1529 South St,Philadelphia,PA,19146,39.9441494,-75.168088,5.0,6,1,,"Active Life, Fitness & Instruction, Performing Arts, Dance Studios, Arts & Entertainment","{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-18:30', 'Saturday': '10:0-13:0', 'Sunday': '10:0-13:0'}"
Mol3iXxtmhq8QEo2346pWQ,Ruckus Gallery,27 North 2nd St,Philadelphia,PA,19106,39.9506663,-75.1430859,5.0,17,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'False', 'ByAppointmentOnly': 'False', 'GoodForKids': 'False', 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}","Vape Shops, Arts & Entertainment, Shopping, Art Galleries, Tobacco Shops, Head Shops","{'Monday': '11:30-20:0', 'Tuesday': '11:30-20:0', 'Wednesday': '11:30-20:0', 'Thursday': '11:30-20:0', 'Friday': '11:30-20:0', 'Saturday': '11:30-20:0', 'Sunday': '12:0-19:0'}"
v2GYU3ULrUY_Pfez2XVBdg,The Athenaeum of Philadelphia,219 S 6th St,Philadelphia,PA,19106,39.9468995454,-75.1511258641,5.0,8,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'WiFi': ""'free'"", 'GoodForKids': 'False'}","Books, Mags, Music & Video, Museums, Public Services & Government, Arts & Entertainment, Libraries, Shopping, Bookstores","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
s31xRRK18423dHmiey1VXQ,Simeone Foundation Automotive Museum,6825-31 Norwitch Dr,Philadelphia,PA,19153,39.9106009,-75.2264093,5.0,44,1,"{'GoodForKids': 'True', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False', 'DogsAllowed': 'True'}","Museums, Arts & Entertainment","{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}"
P6DuASe2aZmNSKm1MR9PEw,Bloktoberfest,17 Washington Ave,Philadelphia,PA,19146,39.9438564474,-75.1671774914,5.0,9,1,{'GoodForKids': 'True'},"Festivals, Local Flavor, Arts & Entertainment",
z1xr2cfCDy6Hxq6QHRg8EQ,Olde City Escape Games,"221 Chestnut St, Ste 300",Philadelphia,PA,19106,39.9486281,-75.1449839,5.0,45,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Active Life, Escape Games, Arts & Entertainment, Event Planning & Services, Party & Event Planning","{'Thursday': '14:0-22:30', 'Friday': '14:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:30'}"
8kpPGZlU428scAcEsThdKQ,All Tech Automotive,1302 S American St,Philadelphia,PA,19147,39.9315951,-75.1489386,5.0,14,1,{'BusinessAcceptsCreditCards': 'True'},"Arts & Entertainment, Oil Change Stations, Automotive, Auto Repair, Tires","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-12:0'}"
HpFEBBqIQOo5QdBTVZ3FyA,Azuka Theatre,302 S Hicks St,Philadelphia,PA,19102,39.9471795,-75.1670282,5.0,10,1,"{'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'WiFi': ""u'free'""}","Arts & Entertainment, Performing Arts","{'Monday': '10:0-16:0', 'Tuesday': '10:0-16:0', 'Wednesday': '10:0-16:0', 'Thursday': '10:0-16:0', 'Friday': '10:0-16:0'}"
Wto3Qt5k0W-2MesnTF-8qA,Indigo Arts Gallery,"1400 N American St, Ste 408",Philadelphia,PA,19122,39.9732491,-75.1404004,5.0,7,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Home & Garden, Jewelry, Arts & Entertainment, Home Decor, Shopping, Antiques, Art Galleries","{'Monday': '0:0-0:0', 'Wednesday': '12:0-18:0', 'Thursday': '12:0-18:0', 'Friday': '12:0-18:0', 'Saturday': '12:0-18:0'}"
asI2vQzWZq9xBFUpfHNu4w,Wax + Wine,1034 Pine St,Philadelphia,PA,19107,39.9442985881,-75.1595780792,5.0,117,1,"{'ByAppointmentOnly': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'False', 'RestaurantsDelivery': 'False', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Home Decor, Wine Bars, Flowers & Gifts, Gift Shops, Art Classes, Beer, Wine & Spirits, Team Building Activities, Bars, Nightlife, Food, Paint & Sip, Candle Stores, Education, Home & Garden, Arts & Entertainment, Shopping, Event Planning & Services, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-18:0'}"
3F-gHA6221D7GndrYI63Qw,SMart Loft Studio,,Philadelphia,PA,19143,39.9412882,-75.2187346,5.0,5,0,,"Arts & Entertainment, Professional Services, Web Design, Graphic Design",
Sc4zXubCVhKsQs9zuCLjIA,Flying Pig Picture Frames,1720 N Randolph St,Philadelphia,PA,19122,39.9772796,-75.1447392,5.0,44,1,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True'}","Shopping, Arts & Crafts, Arts & Entertainment, Art Galleries, Framing","{'Monday': '0:0-0:0', 'Thursday': '11:0-15:0', 'Friday': '11:0-15:0', 'Saturday': '11:0-15:0'}"
PkZLk4nDljDyxICCh5mB_g,SS United States,82 S Delaware Ave & Pier 70 Blvd,Philadelphia,PA,19148,39.9247029,-75.1415258,5.0,5,1,{'GoodForKids': 'True'},"Arts & Entertainment, Education, Museums",
7geAJeOuW4DagLILNAWTjA,Ursula Hobson Fine Art Framing,1528 Waverly St,Philadelphia,PA,19146,39.9454763,-75.1680218,5.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'ByAppointmentOnly': 'True'}","Arts & Crafts, Arts & Entertainment, Framing, Shopping, Art Galleries","{'Monday': '0:0-0:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-14:0'}"
BObbU6CXdn1G5O2JkKJMgA,Lineage Gallery,21 N. 2nd St,Philadelphia,PA,19195,39.9505915,-75.1435088,5.0,5,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Shopping, Arts & Entertainment, Art Galleries",
